ucc,population,ucc_label,ce_stub_parent,domain_label,provenance_class,source_class,amount_source,pumd_membership,pumd_quantitative_usability,cpi_adjustment_status,concordance_elis,dmi_node,m1_mapping_status,source_amount_millions,source_amount_status,source_amount_rse_pct,source_amount_high_rse_flag,governing_rule_id,governing_registry_artifact_id,rule_type,review_status,canonical_rule_state,ucc_rule_role,proposed_track_a_status,effective_track_a_status,rule_blocker_kind,predecessor_rule_id,pending_rule_effect_on_amount,track_a_disposition,retained_amount,excluded_amount,removed_for_replacement_amount,replacement_amount,transformed_amount,pending_amount,open_amount,withheld_amount,replacement_group_id,replacement_role,normalization_state,note
020510,Q4,Cookies,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB032,FOOD,DIRECT,2490.000000,OBSERVED,6.450000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,2490.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020510,Q5,Cookies,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB032,FOOD,DIRECT,3410.000000,OBSERVED,6.210000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,3410.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020610,ALL_CU,Crackers,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB041,FOOD,DIRECT,7146.000000,OBSERVED,3.060000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,7146.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020610,Q1,Crackers,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB041,FOOD,DIRECT,814.000000,OBSERVED,7.120000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,814.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020610,Q2,Crackers,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB041,FOOD,DIRECT,1048.000000,OBSERVED,7.220000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1048.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020610,Q3,Crackers,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB041,FOOD,DIRECT,1362.000000,OBSERVED,6.340000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1362.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020610,Q4,Crackers,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB041,FOOD,DIRECT,1732.000000,OBSERVED,7.140000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1732.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020610,Q5,Crackers,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB041,FOOD,DIRECT,2190.000000,OBSERVED,6.010000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,2190.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020620,ALL_CU,Bread and cracker products,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB041,FOOD,DIRECT,1033.000000,OBSERVED,6.040000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1033.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020620,Q1,Bread and cracker products,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB041,FOOD,DIRECT,140.000000,OBSERVED,13.490000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,140.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020620,Q2,Bread and cracker products,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB041,FOOD,DIRECT,142.000000,OBSERVED,23.570000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,142.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020620,Q3,Bread and cracker products,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB041,FOOD,DIRECT,182.000000,OBSERVED,12.520000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,182.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020620,Q4,Bread and cracker products,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB041,FOOD,DIRECT,263.000000,OBSERVED,12.630000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,263.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020620,Q5,Bread and cracker products,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB041,FOOD,DIRECT,306.000000,OBSERVED,10.140000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,306.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020710,ALL_CU,"Sweetrolls, coffee cakes, and doughnuts",FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB042,FOOD,DIRECT,5161.000000,OBSERVED,3.730000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,5161.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020710,Q1,"Sweetrolls, coffee cakes, and doughnuts",FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB042,FOOD,DIRECT,652.000000,OBSERVED,11.310000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,652.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020710,Q2,"Sweetrolls, coffee cakes, and doughnuts",FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB042,FOOD,DIRECT,899.000000,OBSERVED,10.060000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,899.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020710,Q3,"Sweetrolls, coffee cakes, and doughnuts",FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB042,FOOD,DIRECT,1055.000000,OBSERVED,9.960000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1055.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020710,Q4,"Sweetrolls, coffee cakes, and doughnuts",FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB042,FOOD,DIRECT,1078.000000,OBSERVED,7.760000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1078.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020710,Q5,"Sweetrolls, coffee cakes, and doughnuts",FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB042,FOOD,DIRECT,1476.000000,OBSERVED,7.260000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1476.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020810,ALL_CU,Frozen and refrigerated bakery products,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB043,FOOD,DIRECT,6223.000000,OBSERVED,3.740000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,6223.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020810,Q1,Frozen and refrigerated bakery products,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB043,FOOD,DIRECT,769.000000,OBSERVED,9.240000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,769.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020810,Q2,Frozen and refrigerated bakery products,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB043,FOOD,DIRECT,953.000000,OBSERVED,8.470000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,953.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020810,Q3,Frozen and refrigerated bakery products,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB043,FOOD,DIRECT,1152.000000,OBSERVED,9.330000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1152.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020810,Q4,Frozen and refrigerated bakery products,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB043,FOOD,DIRECT,1301.000000,OBSERVED,7.260000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1301.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020810,Q5,Frozen and refrigerated bakery products,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB043,FOOD,DIRECT,2049.000000,OBSERVED,6.400000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,2049.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020820,ALL_CU,"Pies, tarts, and turnovers",FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB044,FOOD,DIRECT,2881.000000,OBSERVED,13.060000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,2881.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020820,Q1,"Pies, tarts, and turnovers",FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB044,FOOD,DIRECT,299.000000,OBSERVED,12.520000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,299.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020820,Q2,"Pies, tarts, and turnovers",FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB044,FOOD,DIRECT,437.000000,OBSERVED,13.230000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,437.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020820,Q3,"Pies, tarts, and turnovers",FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB044,FOOD,DIRECT,542.000000,OBSERVED,12.250000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,542.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020820,Q4,"Pies, tarts, and turnovers",FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB044,FOOD,DIRECT,654.000000,OBSERVED,13.600000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,654.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
020820,Q5,"Pies, tarts, and turnovers",FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FB044,FOOD,DIRECT,949.000000,OBSERVED,36.630000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,949.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030110,ALL_CU,Ground beef,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC011,FOOD,DIRECT,20755.000000,OBSERVED,5.060000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,20755.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030110,Q1,Ground beef,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC011,FOOD,DIRECT,2511.000000,OBSERVED,7.890000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,2511.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030110,Q2,Ground beef,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC011,FOOD,DIRECT,3599.000000,OBSERVED,6.940000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,3599.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030110,Q3,Ground beef,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC011,FOOD,DIRECT,4088.000000,OBSERVED,9.710000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,4088.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030110,Q4,Ground beef,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC011,FOOD,DIRECT,5110.000000,OBSERVED,12.170000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,5110.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030110,Q5,Ground beef,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC011,FOOD,DIRECT,5447.000000,OBSERVED,6.200000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,5447.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030219,ALL_CU,Roasts,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC021,FOOD,DIRECT,7613.000000,OBSERVED,7.890000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,7613.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030219,Q1,Roasts,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC021,FOOD,DIRECT,823.000000,OBSERVED,20.150000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,823.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030219,Q2,Roasts,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC021,FOOD,DIRECT,1471.000000,OBSERVED,19.580000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1471.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030219,Q3,Roasts,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC021,FOOD,DIRECT,1330.000000,OBSERVED,16.110000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1330.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030219,Q4,Roasts,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC021,FOOD,DIRECT,1864.000000,OBSERVED,20.920000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1864.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030219,Q5,Roasts,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC021,FOOD,DIRECT,2125.000000,OBSERVED,10.000000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,2125.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030519,ALL_CU,Steak,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC031,FOOD,DIRECT,20365.000000,OBSERVED,4.630000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,20365.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030519,Q1,Steak,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC031,FOOD,DIRECT,2247.000000,OBSERVED,10.870000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,2247.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030519,Q2,Steak,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC031,FOOD,DIRECT,2956.000000,OBSERVED,8.750000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,2956.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030519,Q3,Steak,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC031,FOOD,DIRECT,3892.000000,OBSERVED,8.750000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,3892.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030519,Q4,Steak,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC031,FOOD,DIRECT,4421.000000,OBSERVED,10.160000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,4421.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030519,Q5,Steak,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC031,FOOD,DIRECT,6849.000000,OBSERVED,6.760000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,6849.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030810,ALL_CU,Other beef,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC041,FOOD,DIRECT,6509.000000,OBSERVED,9.400000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,6509.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030810,Q1,Other beef,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC041,FOOD,DIRECT,827.000000,OBSERVED,18.580000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,827.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030810,Q2,Other beef,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC041,FOOD,DIRECT,1071.000000,OBSERVED,15.320000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1071.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030810,Q3,Other beef,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC041,FOOD,DIRECT,1041.000000,OBSERVED,14.180000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1041.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030810,Q4,Other beef,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC041,FOOD,DIRECT,1918.000000,OBSERVED,32.470000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1918.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
030810,Q5,Other beef,FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FC041,FOOD,DIRECT,1650.000000,OBSERVED,10.660000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1650.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
040119,ALL_CU,"Bacon, breakfast sausage, and related products",FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FD011,FOOD,DIRECT,13639.000000,OBSERVED,2.270000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,13639.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
040119,Q1,"Bacon, breakfast sausage, and related products",FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FD011,FOOD,DIRECT,1766.000000,OBSERVED,8.810000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1766.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
040119,Q2,"Bacon, breakfast sausage, and related products",FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FD011,FOOD,DIRECT,2308.000000,OBSERVED,5.480000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,2308.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
040119,Q3,"Bacon, breakfast sausage, and related products",FOODTOTL,Food,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,FD011,FOOD,DIRECT,2666.000000,OBSERVED,10.480000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,2666.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
